Morion ID,ATC Code (1),ATC Code (2),ATC Code (3),ATC Code (4),ATC Code (5),Brand,INN,NFC (1),Description,2019 01,2019 02,2019 03,2019 04,2019 05,2019 06,2019 07,2019 08,2019 09,2019 10,2019 11,2019 12,2020 01,2020 02,2020 03,2020 04,2020 05,2020 06,2020 07,2020 08,2020 09,2020 10,2020 11,2020 12,2021 01,2021 02,2021 03,2021 04,2021 05,2021 06,2021 07,2021 08,2021 09,2021 10,2021 11,2021 12,2022 01,2022 02,2022 03,2022 04,2022 05,2022 06,2022 07,2022 08,2022 09,2022 10,2022 11,2022 12,2023 01,2023 02,2023 03,2023 04,2023 05,2023 06,2023 07,2023 08,2023 09,2023 10,2023 11,2023 12
276856,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,6539,CITICOLINUM,Parenteral Ordinary," sol.  for inj. 500 mg/4 ml amp. 4 ml, #5",3.96,8.42,2.22,7.47,8.16,1.58,4.85,15.65,2.8,3.58,6.83,2.32,3.58,14.76,1.05,1.12,5.63,4.05,5.94,5.34,0.32,1.54,0.83,0.85,0.85,3.34,0.29,2.76,2.98,4.25,4.85,0,56.05,132.38,234.85,236.98,228.82,278.66,21.03,27.65,29.81,29.18,23.98,34.16,21.52,13.61,41.83,32.42,28.18,26.98,44.63,47.34,43.85,64.74,54.72,90.63,66.32,83.83,88.12,72.96
55995,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,5565,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg, #4",3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136706,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,49884,FLUCONAZOLUM,Oral Solid Ordinary," caps. solid 200 mg blister, #7",4.03,15.32,9.54,8.36,18,20.43,6.14,16.25,24.12,9.43,20.51,31.12,21.27,12.36,9.32,6.85,10.14,1.05,0.67,1.14,1.43,5.16,0.58,1.43,0,6.25,0,1.21,0,0,0,0,0,0,4.18,0,0,1.07,0,0,0,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136589,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,40994,SILDENAFILUM,Oral Solid Ordinary," tablets coated 25 mg, in a pack, #2",4.05,0.85,6.38,1.1,1.01,1.58,3.05,11.83,5.96,12.24,22.66,14.12,15.18,1.76,10.32,3.63,14.98,0,0,0,4.92,2.46,0,0,0,9.45,2.48,4.78,5.74,0,2.46,5.32,2.46,0.85,9.85,5.58,0.85,3.81,0,0,0.98,0,6.5,0,11.87,0.78,12.34,0,11.92,0,0,4.61,0,0,2.66,0,0,32.56,13.72,0
166138,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,30510,PARACETAMOLUM,Parenteral Ordinary, sol. f/infus. 10 mg/ml bot. 50 ml,4.07,2.52,3.34,0,0,0,3.03,6.96,5.83,3.85,0,0,1.89,1.03,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439080,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B06 Ambroxol,21463,AMBROXOLUM,Oral Liquid Ordinary," oral solution 7,5 mg/ml flask with dropper 100 ml, with dosing cups, #1",4.16,89.96,724.61,411.76,415.96,276.36,326.72,315.96,908.86,1152.9,941.32,1169.32,1162.44,1668.18,2097.78,525.14,171.91,112.64,144.96,630.98,732.94,798.94,954.67,898.82,617.21,744.36,1097.14,692.18,688.08,573.72,325.9,475.16,1035.45,1376.43,1170.72,1322.28,1646.23,1344.23,477.23,172.68,143.78,98.24,151.47,237.1,499.25,692.66,664.54,773.78,794.74,534.5,498.68,413.72,365.34,261.25,289.32,253.34,407.48,594.98,582.46,666.05
118323,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,49343,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, #2",4.45,25.54,15.89,10.16,16.54,5.34,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276859,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,6539,CITICOLINUM,Parenteral Ordinary," sol.  for inj. 1000 mg/4 ml amp. 4 ml, #3",4.78,6.92,12.12,3.9,17.16,31.94,22.16,37.09,22.96,36.92,22.68,37.36,8.52,9.45,4.92,4.61,10.03,24.18,30.41,32.2,20.54,38.34,22.14,36.12,0,4.05,2.46,1.43,0,4.36,0,1.29,48.7,257.74,310.92,331.21,237.61,265.34,42.9,39.74,32.78,40.52,34.67,73.25,66.56,60.49,119.58,115.61,180.67,194.01,249.74,193.43,243.05,269.85,332.14,256.41,513.92,614.92,594.21,616.63
389675,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01M QUINOLONE ANTIBACTERIALS,J01M A Fluoroquinolones,J01M A12 Levofloxacin,39905,LEVOFLOXACINUM,Parenteral Ordinary," sol. f/infus. 500 mg/100 ml cont. 150 ml, #1",4.85,182.66,359.14,383.05,654.36,102.44,90.61,3.41,5.7,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315837,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33901,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister, #100",4.87,2.44,8.84,1.3,4.54,6.76,5.29,9.7,14.65,1.52,8.9,4.83,23.56,23.16,23.52,5.07,6.83,34.94,20.14,21.38,17.21,19.47,13.25,18.58,5.43,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309721,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,45359,MELOXICAMUM,Oral Solid Ordinary," tabs 15 mg blister, #10",4.94,3.69,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93919,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,21539,CEFTRIAXONUM,Parenteral Ordinary," powder for prep. of inj. sol. 1000 mg flask, #5",5.74,0.56,0,0,0,72.16,246.16,366.92,431.34,216.92,14.94,2.38,25.9,58.66,3.34,1.78,11.9,0.56,11.83,0.27,15.74,4.83,13.52,3.34,817.67,0,0,1304.05,9295.58,10377.81,10828.04,12627.32,21229.72,50560.43,30948.98,7159.92,3355.58,1695.45,789.36,210.45,130.27,113.23,253.47,107.34,113.36,144.98,114.72,117.23,36.9,40.61,44.34,34.03,63.23,59.12,33.87,30.14,35.24,22.4,10.72,7.32
363812,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,16969,PARACETAMOLUM,Parenteral Ordinary," sol. f/infus. 1000 mg/100 ml flask 100 ml, #1",5.83,1.74,3.61,0.87,9.89,0,11.03,10.85,10.87,10.43,10.52,11.14,0,0,0,0,12.32,0,13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233975,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,25612,CEFTRIAXONUM,Parenteral Ordinary," powd.f/pr. sol. f/inj. & inf. 1000 mg flask, #1",5.87,6.61,23.01,5.74,5.7,60.61,12.76,13.01,12.54,47.23,44.54,0,0,0,18.58,0,15.03,17.07,16.94,16.27,16.07,14.05,14.69,0,18.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174158,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,34942,BISOPROLOLUM,Oral Solid Ordinary," tabs coated w/film 10 mg, #30",5.98,3.63,13.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136708,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,49884,FLUCONAZOLUM,Oral Solid Ordinary," caps. solid 200 mg blister, #3",6.07,0,0,0,0,0,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265861,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,49167,ATORVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg, #30",6.14,2.64,3.87,2.4,5.92,0,0,0,0,2.48,3.03,2.26,1.52,2.18,8.74,6.98,7.45,2.28,2.28,9.27,6.12,7.98,8.54,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117386,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,12816,ACETYLCYSTEINUM,Oral Liquid Ordinary," powder f/oral solution 100 mg sachet, #10",6.56,12.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414421,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,46537,ACETYLCYSTEINUM,Oral Liquid Ordinary," powder f/oral solution 200 mg sachet 3 g, #20",6.61,0.27,0,0,0,27.18,67.74,80.32,135.16,531.23,1556.94,1781.72,2735.14,2685.27,2506.94,767.12,368.08,342.36,518.54,1083.56,2520.41,3403.25,2172.5,1639.61,1228.84,1534.14,2414.14,1576.36,846.38,433.65,441.63,556.21,1513.65,2031.72,1672.82,1484.49,1498.16,1497.12,1097.29,256.14,163.52,96.58,159.54,183.09,726.41,1513.94,1237.94,1863.23,1855.85,1346.23,1151.87,708.66,546.03,327.01,189.63,389.32,1028.54,1437.08,1192.44,1519.12
326709,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,1363,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister, #30",6.78,4.76,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55211,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,478,CEFTRIAXONUM,Parenteral Ordinary," powd.fr-dr., f/sol. f/in. 500 mg flask, #12",6.89,4.58,5.87,4.85,13.05,17.05,9.56,9.76,19.27,11.41,10.87,14.05,33.96,8.74,8.64,6.61,14.45,13.92,13.63,13.65,13.41,11.05,11.18,12.58,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
3677,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,26652,DICLOFENACUM,Oral Solid Ordinary," tabs coated w/sugar 25 mg blister, #30",7.01,8.2,1.05,8.08,4.76,2.66,5.78,8.88,18.48,4.85,7.78,1.78,1.85,3.87,6.05,5.21,1.65,1.65,4.67,2.28,1.54,1.07,0,1.18,3.21,0,4.03,0,5.41,0,0,5.85,3.43,0.81,2.12,0.25,1.45,0.61,0,0,0,0,0,0,0,0,5.78,0,2.6,1.05,1.47,2.54,0.45,4.09,5.05,3.94,1.72,2.28,0,0.66
185315,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,45790,ACETYLCYSTEINUM,Oral Solid Ordinary," tabs 600 mg blister, #20",7.07,9.18,2.18,4.03,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182803,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,42400,SILDENAFILUM,Oral Solid Ordinary," chewable tabs 50 mg, #1",7.58,0,9.94,9.67,1.3,4.25,9.81,3.12,6.38,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135246,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A B Acetic acid derivatives and related substances,M01A B05 Diclofenac,34028,DICLOFENACUM,Parenteral Ordinary," sol.  for inj. 25 mg/ml amp. 3 ml, #10",7.63,9.3,13.21,8.66,2.08,0.34,4.63,11.3,8.6,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50904,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,34411,PARACETAMOLUM,Rectal systemic," rectal suppository 50 mg, #10",7.67,0,0,1.12,0,0.34,1.03,2.66,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327024,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B A Biguanides,A10B A02 Metformin,49947,METFORMINUM,Oral Solid Ordinary," tabs coated w/film 500 mg blister, in box, #30",8.04,0,0,0,0,2.68,2.64,1.32,2.64,1.25,1.25,2.08,2.22,2.34,2.74,2.84,2.52,5.18,2.54,5.01,1.21,1.23,2.42,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153614,A ALIMENTARY TRACT AND METABOLISM,A10 DRUGS USED IN DIABETS,"A10B BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",A10B A Biguanides,A10B A02 Metformin,21673,METFORMINUM,Oral Solid Retard," tabs, prolong. action 500 mg blister, #28",8.04,7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99406,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,42778,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg blister, #1",8.04,0,7.07,0,6.92,0,6.78,0,0,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138407,C CARDIOVASCULAR SYSTEM,C07 BETA BLOCKING AGENTS,C07A BETA-BLOCKING AGENTS,"C07A B Beta blocking agents, selective",C07A B07 Bisoprolol,13032,BISOPROLOLUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister in box, #30",8.14,25.18,20.85,19.85,15.96,10.07,7.12,19.12,23.87,46.12,121.65,86.41,80.21,47.72,22.72,7.87,4.07,24.11,7.21,13.47,8.54,13.03,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74517,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A05 Atorvastatin,34727,ATORVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg blister, #30",8.34,0.83,0.5,2.14,10.12,17.41,13.76,13.45,22.72,10.74,13.49,5.07,0.63,6.38,1.45,4.45,9.7,12.34,7.12,14.72,17.25,9.98,7.05,11.92,0,11.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,35.41,79.29,165.89,129.56,138.86,199.4,150.63,141.25,93.09,92.98,59.56,64.45,33.43,19.83,0.34,0.34,0.66,0,0
309768,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,9041,PANTOPRAZOLUM,Parenteral Ordinary," powd.fr-dr., f/prep.s of sol. 40 mg flask, #1",8.94,8.92,228.16,173.05,59.23,41.72,25.14,193.67,133.54,146.63,114.12,42.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182807,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,42400,SILDENAFILUM,Oral Solid Ordinary," chewable tabs 100 mg, #1",9.36,0,0,7.81,6.85,6.65,9.34,6.85,2.34,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105639,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,29041,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, #4",9.61,5.81,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308563,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,23481,CITICOLINUM,Parenteral Ordinary," sol.  for inj. 250 mg/ml flask 4 ml, #5",9.63,17.65,22.14,11.29,5.09,3.41,1.85,1.52,0,29.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315840,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33901,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 20 mg blister, #100",9.65,6.01,7.65,2.66,2.28,0.54,3.94,1.21,4.34,10.25,19.18,8.18,42.54,30.05,21.27,4.72,22.66,15.43,4.27,15.89,3.34,0.25,0.25,3.67,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410832,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33901,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 5 mg blister, #10",9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450150,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,45359,MELOXICAMUM,Parenteral Ordinary," sol.  for inj. 10 mg/ml amp. 1,5 ml, blister in a pack, #5",10.14,0,8.26,0,8.74,7.25,0.25,0.65,0.43,5.25,43.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29988,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,44063,FLUCONAZOLUM,Oral Solid Ordinary," caps. 150 mg blister, #1",10.27,15.41,20.61,16.32,3.25,0.43,2.02,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143881,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,36052,PARACETAMOLUM,Parenteral Ordinary," sol. f/infus. 10 mg/ml flask 100 ml, #1",10.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66126,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08C SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,36909,AMLODIPINUM,Oral Solid Ordinary," caps. solid 5 mg blister, #20",10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93053,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,4728,FLUCONAZOLUM,Parenteral Ordinary," sol. f/infus. 2 mg/ml flask 100 ml, #1",10.52,13.78,55.81,16.36,17.87,20.85,25.65,2.42,32.74,65.63,38.6,111.49,103.92,101.78,30.56,6.78,54.72,18.96,35.36,66.01,95.03,82.22,88,22.32,76.34,52.64,40.96,104.14,77.05,26.65,72.78,46.61,63.29,57.96,49.14,57.61,52.18,40.14,0.76,3.65,18.74,12.68,3.12,14.83,2.12,33.32,2.92,45.18,4.07,3.25,2.64,8.24,0.41,5.85,10.98,13.67,13.89,26.12,21.26,6.01
500143,N NERVOUS SYSTEM,N06 PSYCHOANALEPTICS,"N06B PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06B X Other psychostimulants and nootropics,N06B X06 Citicoline,38213,CITICOLINUM,Parenteral Ordinary," sol. f/infus. 10 mg/ml flask 100 ml, in a pack, #1",10.74,739.94,2623.29,3431.83,3427.7,3804.74,3567.63,3671.54,3849.65,3067.16,5316.78,6068.48,5839.07,5111.74,3243.03,1175.43,1570.58,1234.34,333.3,94.32,64.83,70.58,888.06,1022.32,1942.74,2140.65,3635.65,2614.01,2846.94,3631.72,3673.78,2979.92,2918.44,2828.74,3243.52,3093.52,3054.45,2713.63,2186.85,1823.98,2524.31,2076.43,2437.81,2191.87,2704.7,2206.61,2202.84,2070.96,2155.1,1759.18,2059.72,1547.45,1660.87,1358.44,1400.03,1519.01,2298.44,3241.02,3358.58,3334.43
